service_id,date,exception_type
"100003","20160722","2"
"100003","20160723","2"
"100003","20160724","2"
"100003","20160725","2"
"100003","20160726","2"
"100003","20160727","2"
"100003","20160728","2"
"100003","20160729","2"
"100003","20160730","2"
"100003","20160731","2"
"100003","20160801","2"
"100003","20160802","2"
"100003","20160803","2"
"100003","20160804","2"
"100003","20160805","2"
"100003","20160806","2"
"100003","20160807","2"
"100003","20160808","2"
"100003","20160809","2"
"100003","20160810","2"
"100003","20160811","2"
"100003","20160812","2"
"100003","20160813","2"
"100003","20160814","2"
"100003","20160815","2"
"100003","20160816","2"
"100003","20160817","2"
"100003","20160818","2"
"100003","20160819","2"
"100003","20160820","2"
"100003","20160821","2"
"100003","20160822","2"
"100003","20160823","2"
"100003","20160824","2"
"100003","20160825","2"
"100003","20160826","2"
"100003","20160827","2"
"100003","20160828","2"
"100003","20160829","2"
"100003","20160830","2"
"100003","20160831","2"
"100003","20160901","2"
"100003","20160902","2"
"100003","20160903","2"
"100003","20160904","2"
"100003","20160905","2"
"100003","20160906","2"
"100003","20160907","2"
"100003","20160908","2"
"100003","20160909","2"
"100003","20160910","2"
"100003","20160911","2"
"100003","20160912","2"
"100003","20160913","2"
"100003","20160914","2"
"100003","20160915","2"
"100003","20160916","2"
"100003","20160917","2"
"100003","20160918","2"
"100003","20160919","2"
"100003","20160920","2"
"100003","20160921","2"
"100003","20160922","2"
"100003","20160923","2"
"100003","20160924","2"
"100003","20160925","2"
"100003","20160926","2"
"100003","20160927","2"
"100003","20160928","2"
"100003","20160929","2"
"100003","20160930","2"
"100003","20161001","2"
"100003","20161002","2"
"100003","20161003","2"
"100003","20161004","2"
"100003","20161005","2"
"100003","20161006","2"
"100003","20161007","2"
"100003","20161008","2"
"100003","20161009","2"
"100003","20161010","2"
"100003","20161011","2"
"100003","20161012","2"
"100003","20161013","2"
"100003","20161014","2"
"100003","20161015","2"
"100003","20161016","2"
"100003","20161017","2"
"100003","20161018","2"
"100003","20161019","2"
"100003","20161020","2"
"100003","20161021","2"
"100003","20161022","2"
"100003","20161023","2"
"100003","20161024","2"
"100003","20161025","2"
"100003","20161026","2"
"100003","20161027","2"
"100003","20161028","2"
"100003","20161029","2"
"100003","20161030","2"
"100003","20161031","2"
"100003","20161101","2"
"100003","20161102","2"
"100003","20161103","2"
"100003","20161104","2"
"100003","20161105","2"
"100003","20161106","2"
"100003","20161107","2"
"100003","20161108","2"
"100003","20161109","2"
"100003","20161110","2"
"100003","20161111","2"
"100003","20161112","2"
"100003","20161113","2"
"100003","20161114","2"
"100003","20161115","2"
"100003","20161116","2"
"100003","20161117","2"
"100003","20161118","2"
"100003","20161119","2"
"100003","20161120","2"
"100003","20161121","2"
"100003","20161122","2"
"100003","20161123","2"
"100003","20161124","2"
"100003","20161125","2"
"100003","20161126","2"
"100003","20161127","2"
"100003","20161128","2"
"100003","20161129","2"
"100003","20161130","2"
"100003","20161201","2"
"100003","20161202","2"
"100003","20161203","2"
"100003","20161204","2"
"100003","20161205","2"
"100003","20161206","2"
"100003","20161207","2"
"100003","20161208","2"
"100003","20161209","2"
"100003","20161210","2"
"100003","20161211","2"
"100003","20161212","2"
"100003","20161213","2"
"100003","20161214","2"
"100003","20161215","2"
"100003","20161216","2"
"100003","20161217","2"
"100003","20161218","2"
"100003","20161219","2"
"100003","20161220","2"
"100003","20161221","2"
"100003","20161222","2"
"100003","20161223","2"
"100003","20161224","2"
"100003","20161225","2"
"100003","20161226","2"
"100003","20161227","2"
"100003","20161228","2"
"100003","20161229","2"
"100003","20161230","2"
"100003","20161231","2"
"100004","20160101","2"
"100004","20160102","1"
"100004","20160103","1"
"100004","20160104","1"
"100004","20160105","1"
"100004","20160106","1"
"100004","20160107","1"
"100004","20160108","1"
"100004","20160109","1"
"100004","20160110","1"
"100004","20160111","1"
"100004","20160112","1"
"100004","20160113","1"
"100004","20160114","1"
"100004","20160115","1"
"100004","20160116","1"
"100004","20160117","1"
"100004","20160118","1"
"100004","20160119","1"
"100004","20160120","1"
"100004","20160121","1"
"100004","20160122","1"
"100004","20160123","1"
"100004","20160124","1"
"100004","20160125","1"
"100004","20160126","1"
"100004","20160127","1"
"100004","20160128","1"
"100004","20160129","1"
"100004","20160130","1"
"100004","20160131","1"
"100004","20160201","1"
"100004","20160202","1"
"100004","20160203","1"
"100004","20160204","1"
"100004","20160205","1"
"100004","20160206","1"
"100004","20160207","1"
"100004","20160208","1"
"100004","20160209","1"
"100004","20160210","1"
"100004","20160211","1"
"100004","20160212","1"
"100004","20160213","1"
"100004","20160214","1"
"100004","20160215","2"
"100004","20160216","2"
"100004","20160217","2"
"100004","20160218","2"
"100004","20160219","2"
"100004","20160220","2"
"100004","20160221","2"
"100004","20160222","2"
"100004","20160223","2"
"100004","20160224","2"
"100004","20160225","2"
"100004","20160226","2"
"100004","20160227","2"
"100004","20160228","2"
"100004","20160229","2"
"100004","20160301","2"
"100004","20160302","2"
"100004","20160303","2"
"100004","20160304","2"
"100004","20160305","2"
"100004","20160306","2"
"100004","20160307","2"
"100004","20160308","2"
"100004","20160309","2"
"100004","20160310","2"
"100004","20160311","2"
"100004","20160312","2"
"100004","20160313","2"
"100004","20160314","2"
"100004","20160315","2"
"100004","20160316","2"
"100004","20160317","2"
"100004","20160318","2"
"100004","20160319","2"
"100004","20160320","2"
"100004","20160321","2"
"100004","20160322","2"
"100004","20160323","2"
"100004","20160324","2"
"100004","20160325","2"
"100004","20160326","2"
"100004","20160327","2"
"100004","20160328","2"
"100004","20160329","2"
"100004","20160330","2"
"100004","20160331","2"
"100004","20160401","2"
"100004","20160402","2"
"100004","20160403","2"
"100004","20160404","2"
"100004","20160405","2"
"100004","20160406","2"
"100004","20160407","2"
"100004","20160408","2"
"100004","20160409","2"
"100004","20160410","2"
"100004","20160411","2"
"100004","20160412","2"
"100004","20160413","2"
"100004","20160414","2"
"100004","20160415","2"
"100004","20160416","2"
"100004","20160417","2"
"100004","20160418","2"
"100004","20160419","2"
"100004","20160420","2"
"100004","20160421","2"
"100004","20160422","2"
"100004","20160423","2"
"100004","20160424","2"
"100004","20160425","2"
"100004","20160426","2"
"100004","20160427","2"
"100004","20160428","2"
"100004","20160429","2"
"100004","20160430","2"
"100004","20160501","2"
"100004","20160502","2"
"100004","20160503","2"
"100004","20160504","2"
"100004","20160505","2"
"100004","20160506","2"
"100004","20160507","2"
"100004","20160508","2"
"100004","20160509","2"
"100004","20160510","2"
"100004","20160511","2"
"100004","20160512","2"
"100004","20160513","2"
"100004","20160514","2"
"100004","20160515","2"
"100004","20160516","2"
"100004","20160517","2"
"100004","20160518","2"
"100004","20160519","2"
"100004","20160520","2"
"100004","20160521","2"
"100004","20160522","2"
"100004","20160523","2"
"100004","20160524","2"
"100004","20160525","2"
"100004","20160526","2"
"100004","20160527","2"
"100004","20160528","2"
"100004","20160529","2"
"100004","20160530","2"
"100004","20160531","2"
"100004","20160601","2"
"100004","20160602","2"
"100004","20160603","2"
"100004","20160604","2"
"100004","20160605","2"
"100004","20160606","2"
"100004","20160607","2"
"100004","20160608","2"
"100004","20160609","2"
"100004","20160610","2"
"100004","20160611","2"
"100004","20160612","2"
"100004","20160613","2"
"100004","20160614","2"
"100004","20160615","2"
"100004","20160616","2"
"100004","20160617","2"
"100004","20160618","2"
"100004","20160619","2"
"100004","20160620","2"
"100004","20160621","2"
"100004","20160622","2"
"100004","20160623","2"
"100004","20160624","2"
"100004","20160625","2"
"100004","20160626","2"
"100004","20160627","2"
"100004","20160628","2"
"100004","20160629","2"
"100004","20160630","2"
"100004","20160701","2"
"100004","20160702","2"
"100004","20160703","2"
"100004","20160704","2"
"100004","20160705","2"
"100004","20160706","2"
"100004","20160707","2"
"100004","20160708","2"
"100004","20160709","2"
"100004","20160710","2"
"100004","20160711","2"
"100004","20160712","2"
"100004","20160713","2"
"100004","20160714","2"
"100004","20160715","2"
"100004","20160716","2"
"100004","20160717","2"
"100004","20160718","2"
"100004","20160719","2"
"100004","20160720","2"
"100004","20160721","2"
"100004","20160722","2"
"100004","20160723","2"
"100004","20160724","2"
"100004","20160725","2"
"100004","20160726","2"
"100004","20160727","2"
"100004","20160728","2"
"100004","20160729","2"
"100004","20160730","2"
"100004","20160731","2"
"100004","20160801","2"
"100004","20160802","2"
"100004","20160803","2"
"100004","20160804","2"
"100004","20160805","2"
"100004","20160806","2"
"100004","20160807","2"
"100004","20160808","2"
"100004","20160809","2"
"100004","20160810","2"
"100004","20160811","2"
"100004","20160812","2"
"100004","20160813","2"
"100004","20160814","2"
"100004","20160815","2"
"100004","20160816","2"
"100004","20160817","2"
"100004","20160818","2"
"100004","20160819","2"
"100004","20160820","2"
"100004","20160821","2"
"100004","20160822","2"
"100004","20160823","2"
"100004","20160824","2"
"100004","20160825","2"
"100004","20160826","2"
"100004","20160827","2"
"100004","20160828","2"
"100004","20160829","2"
"100004","20160830","2"
"100004","20160831","2"
"100004","20160901","2"
"100004","20160902","2"
"100004","20160903","2"
"100004","20160904","2"
"100004","20160905","2"
"100004","20160906","2"
"100004","20160907","2"
"100004","20160908","2"
"100004","20160909","2"
"100004","20160910","2"
"100004","20160911","2"
"100004","20160912","2"
"100004","20160913","2"
"100004","20160914","2"
"100004","20160915","2"
"100004","20160916","2"
"100004","20160917","2"
"100004","20160918","2"
"100004","20160919","2"
"100004","20160920","2"
"100004","20160921","2"
"100004","20160922","2"
"100004","20160923","2"
"100004","20160924","2"
"100004","20160925","2"
"100004","20160926","2"
"100004","20160927","2"
"100004","20160928","2"
"100004","20160929","2"
"100004","20160930","2"
"100004","20161001","2"
"100004","20161002","2"
"100004","20161003","2"
"100004","20161004","2"
"100004","20161005","2"
"100004","20161006","2"
"100004","20161007","2"
"100004","20161008","2"
"100004","20161009","2"
"100004","20161010","2"
"100004","20161011","2"
"100004","20161012","2"
"100004","20161013","2"
"100004","20161014","2"
"100004","20161015","2"
"100004","20161016","2"
"100004","20161017","2"
"100004","20161018","2"
"100004","20161019","2"
"100004","20161020","2"
"100004","20161021","2"
"100004","20161022","2"
"100004","20161023","2"
"100004","20161024","2"
"100004","20161025","2"
"100004","20161026","2"
"100004","20161027","2"
"100004","20161028","2"
"100004","20161029","2"
"100004","20161030","2"
"100004","20161031","2"
"100004","20161101","2"
"100004","20161102","2"
"100004","20161103","2"
"100004","20161104","2"
"100004","20161105","2"
"100004","20161106","2"
"100004","20161107","2"
"100004","20161108","2"
"100004","20161109","2"
"100004","20161110","2"
"100004","20161111","2"
"100004","20161112","2"
"100004","20161113","2"
"100004","20161114","2"
"100004","20161115","2"
"100004","20161116","2"
"100004","20161117","2"
"100004","20161118","2"
"100004","20161119","2"
"100004","20161120","2"
"100004","20161121","2"
"100004","20161122","2"
"100004","20161123","2"
"100004","20161124","2"
"100004","20161125","2"
"100004","20161126","2"
"100004","20161127","2"
"100004","20161128","2"
"100004","20161129","2"
"100004","20161130","2"
"100004","20161201","2"
"100004","20161202","2"
"100004","20161203","2"
"100004","20161204","2"
"100004","20161205","2"
"100004","20161206","2"
"100004","20161207","2"
"100004","20161208","2"
"100004","20161209","2"
"100004","20161210","2"
"100004","20161211","2"
"100004","20161212","2"
"100004","20161213","2"
"100004","20161214","2"
"100004","20161215","2"
"100004","20161216","2"
"100004","20161217","2"
"100004","20161218","2"
"100004","20161219","2"
"100004","20161220","2"
"100004","20161221","2"
"100004","20161222","2"
"100004","20161223","2"
"100004","20161224","2"
"100004","20161225","2"
"100004","20161226","2"
"100004","20161227","2"
"100004","20161228","2"
"100004","20161229","2"
"100004","20161230","2"
"100004","20161231","2"
"100005","20160101","2"
"100005","20160102","1"
"100005","20160103","1"
"100005","20160104","1"
"100005","20160105","1"
"100005","20160106","1"
"100005","20160107","1"
"100005","20160108","1"
"100005","20160109","1"
"100005","20160110","1"
"100005","20160111","1"
"100005","20160112","1"
"100005","20160113","1"
"100005","20160114","1"
"100005","20160115","1"
"100005","20160116","1"
"100005","20160117","1"
"100005","20160118","1"
"100005","20160119","2"
"100005","20160120","2"
"100005","20160121","2"
"100005","20160122","2"
"100005","20160123","2"
"100005","20160124","2"
"100005","20160125","2"
"100005","20160126","2"
"100005","20160127","2"
"100005","20160128","2"
"100005","20160129","2"
"100005","20160130","2"
"100005","20160131","2"
"100005","20160201","2"
"100005","20160202","2"
"100005","20160203","2"
"100005","20160204","2"
"100005","20160205","2"
"100005","20160206","2"
"100005","20160207","2"
"100005","20160208","2"
"100005","20160209","2"
"100005","20160210","2"
"100005","20160211","2"
"100005","20160212","2"
"100005","20160213","2"
"100005","20160214","2"
"100005","20160215","2"
"100005","20160216","2"
"100005","20160217","2"
"100005","20160218","2"
"100005","20160219","2"
"100005","20160220","2"
"100005","20160221","2"
"100005","20160222","2"
"100005","20160223","2"
"100005","20160224","2"
"100005","20160225","2"
"100005","20160226","2"
"100005","20160227","2"
"100005","20160228","2"
"100005","20160229","2"
"100005","20160301","2"
"100005","20160302","2"
"100005","20160303","2"
"100005","20160304","2"
"100005","20160305","2"
"100005","20160306","2"
"100005","20160307","2"
"100005","20160308","2"
"100005","20160309","2"
"100005","20160310","2"
"100005","20160311","2"
"100005","20160312","2"
"100005","20160313","2"
"100005","20160314","2"
"100005","20160315","2"
"100005","20160316","2"
"100005","20160317","2"
"100005","20160318","2"
"100005","20160319","2"
"100005","20160320","2"
"100005","20160321","2"
"100005","20160322","2"
"100005","20160323","2"
"100005","20160324","2"
"100005","20160325","2"
"100005","20160326","2"
"100005","20160327","2"
"100005","20160328","2"
"100005","20160329","2"
"100005","20160330","2"
"100005","20160331","2"
"100005","20160401","2"
"100005","20160402","2"
"100005","20160403","2"
"100005","20160404","2"
"100005","20160405","2"
"100005","20160406","2"
"100005","20160407","2"
"100005","20160408","2"
"100005","20160409","2"
"100005","20160410","2"
"100005","20160411","2"
"100005","20160412","2"
"100005","20160413","2"
"100005","20160414","2"
"100005","20160415","2"
"100005","20160416","2"
"100005","20160417","2"
"100005","20160418","2"
"100005","20160419","2"
"100005","20160420","2"
"100005","20160421","2"
"100005","20160422","2"
"100005","20160423","2"
"100005","20160424","2"
"100005","20160425","2"
"100005","20160426","2"
"100005","20160427","2"
"100005","20160428","2"
"100005","20160429","2"
